order_id,customer_id,archetype,previous_orders,previous_delivered_orders,previous_rto_orders,previous_cancelled_orders,customer_rto_rate,customer_success_rate,days_since_first_order,order_value,number_of_items,product_category,discount_percentage,payment_method,cod_selected,pincode,pincode_rto_rate,address_completeness,address_changes,city_state_match,checkout_attempts,checkout_duration,cart_revisions,quantity_changes,payment_attempts,session_duration,intent_score,device_linked_accounts,true_rto_probability,is_rto
ORD_014416,CUS_09790,LEGITIMATE,6,6,0,0,0.0,1.0,465,1733,1,ACCESSORIES,0,UPI,0,500001,0.11,0.88,1,1,2,138,0,0,1,493,89.0,1,0.0041,0
ORD_014418,CUS_03786,LEGITIMATE,7,7,0,0,0.0,1.0,30,1836,4,HOME,10,COD,1,560038,0.09,0.88,0,1,1,187,0,1,1,378,93.0,1,0.1002,0
ORD_014420,CUS_01183,LEGITIMATE,10,9,0,1,0.0,0.9,711,3231,1,ACCESSORIES,20,COD,1,600001,0.1,0.92,0,1,1,95,1,0,1,381,93.0,1,0.0774,0
ORD_014422,CUS_07158,LEGITIMATE,4,2,1,1,0.25,0.5,363,3807,1,ELECTRONICS,20,UPI,0,500001,0.11,0.88,0,1,1,47,0,0,1,288,73.0,1,0.0074,0
ORD_014423,CUS_13254,LEGITIMATE,31,30,0,1,0.0,0.9677,523,1328,1,BEAUTY,40,COD,1,560038,0.09,0.9,0,1,1,146,0,0,1,471,93.0,1,0.0656,0
ORD_014424,CUS_16903,LEGITIMATE,18,17,0,1,0.0,0.9444,92,1617,1,ACCESSORIES,10,COD,1,700001,0.12,0.92,1,1,1,52,1,0,1,264,88.0,1,0.0265,0
ORD_014425,CUS_15853,OCCASIONAL_RTO,13,12,1,0,0.0769,0.9231,66,6772,2,ELECTRONICS,15,UPI,0,700001,0.12,0.79,1,1,2,312,2,0,1,687,70.0,2,0.0083,0
ORD_014426,CUS_04070,LEGITIMATE,34,32,2,0,0.0588,0.9412,33,2540,3,ELECTRONICS,20,COD,1,500001,0.11,0.99,0,1,2,156,2,0,1,322,89.0,1,0.0803,0
ORD_014428,CUS_09494,LEGITIMATE,30,30,0,0,0.0,1.0,4,2056,1,ELECTRONICS,20,UPI,0,560038,0.09,0.82,0,1,1,139,0,0,1,535,85.0,1,0.0015,0
ORD_014429,CUS_15464,LEGITIMATE,27,27,0,0,0.0,1.0,205,1337,1,HOME,10,UPI,0,110016,0.07,0.99,0,1,1,132,0,0,1,240,93.0,1,0.0023,0
ORD_014430,CUS_03315,OCCASIONAL_RTO,3,1,1,1,0.3333,0.3333,684,2265,1,HOME,0,COD,1,160017,0.12,0.76,0,1,1,269,0,0,1,686,40.0,2,0.625,1
ORD_014431,CUS_09280,LEGITIMATE,21,20,1,0,0.0476,0.9524,265,4096,2,FASHION,20,COD,1,500001,0.11,0.99,0,1,2,117,2,1,1,222,89.0,1,0.0616,0
ORD_014432,CUS_01154,SERIAL_RETURNER,9,5,3,1,0.3333,0.5556,96,3495,3,HOME,5,COD,1,201301,0.22,0.76,0,1,1,73,2,3,1,307,46.0,1,0.4712,0
ORD_014433,CUS_10698,OCCASIONAL_RTO,9,7,1,1,0.1111,0.7778,250,1311,1,BEAUTY,15,COD,1,380001,0.14,0.66,0,1,1,83,0,2,1,491,70.0,1,0.2026,0
ORD_014434,CUS_01449,LEGITIMATE,19,18,0,1,0.0,0.9474,181,1062,1,ACCESSORIES,40,UPI,0,700001,0.12,0.92,0,1,1,174,0,0,1,548,88.0,1,0.0044,0
ORD_014436,CUS_07913,LEGITIMATE,8,8,0,0,0.0,1.0,454,6277,1,ELECTRONICS,0,UPI,0,400050,0.08,0.88,0,1,1,85,1,0,1,469,93.0,1,0.0038,0
ORD_014437,CUS_15739,LEGITIMATE,10,9,1,0,0.1,0.9,665,2564,2,HOME,30,CARD,0,700001,0.12,0.95,0,1,1,74,1,0,1,461,78.0,1,0.0037,0
ORD_014438,CUS_09555,LEGITIMATE,12,12,0,0,0.0,1.0,716,5175,3,ELECTRONICS,30,CARD,0,110070,0.08,0.79,0,1,1,135,0,1,1,334,85.0,1,0.0045,0
ORD_014439,CUS_13632,LEGITIMATE,23,22,0,1,0.0,0.9565,645,2168,1,ACCESSORIES,0,UPI,0,560001,0.08,0.81,0,1,1,70,0,0,1,256,85.0,1,0.0028,0
ORD_014440,CUS_14763,SERIAL_RETURNER,21,5,13,3,0.619,0.2381,574,2843,2,ELECTRONICS,20,COD,1,141001,0.26,0.57,1,1,1,135,1,3,1,355,38.0,1,0.8647,1
ORD_014441,CUS_10319,LEGITIMATE,27,27,0,0,0.0,1.0,113,2607,1,ACCESSORIES,5,UPI,0,500001,0.11,0.87,0,1,1,107,0,0,1,469,93.0,1,0.0027,0
ORD_014443,CUS_01112,OCCASIONAL_RTO,6,3,1,2,0.1667,0.5,68,5014,1,ELECTRONICS,10,UPI,0,110070,0.08,0.77,0,1,1,166,2,0,1,717,75.0,1,0.0128,0
ORD_014445,CUS_12200,OCCASIONAL_RTO,14,10,2,2,0.1429,0.7143,526,1518,4,FASHION,5,COD,1,201309,0.19,0.57,0,1,1,253,0,1,1,812,64.0,1,0.1897,0
ORD_014446,CUS_11011,LEGITIMATE,21,21,0,0,0.0,1.0,339,1254,1,BEAUTY,30,COD,1,560038,0.09,0.82,0,1,1,187,0,0,1,417,85.0,1,0.059,0
ORD_014447,CUS_09370,LEGITIMATE,24,23,0,1,0.0,0.9583,232,3202,1,ACCESSORIES,10,UPI,0,400001,0.09,0.87,0,1,2,187,0,1,1,527,89.0,1,0.0059,0
ORD_014448,CUS_04375,OCCASIONAL_RTO,15,12,3,0,0.2,0.8,588,532,2,ACCESSORIES,20,COD,1,110070,0.08,0.67,0,1,1,278,0,1,1,640,59.0,1,0.198,0
ORD_014449,CUS_13613,LEGITIMATE,9,8,0,1,0.0,0.8889,448,406,1,BEAUTY,10,UPI,0,400050,0.08,0.88,0,1,1,157,0,1,1,469,93.0,1,0.0022,0
ORD_014450,CUS_16088,LEGITIMATE,19,17,1,1,0.0526,0.8947,234,8456,2,ELECTRONICS,20,COD,1,110001,0.09,0.99,0,1,1,128,0,0,1,518,93.0,1,0.0605,0
ORD_014452,CUS_15219,LEGITIMATE,13,12,0,1,0.0,0.9231,681,2978,1,ELECTRONICS,30,COD,1,500001,0.11,0.86,0,1,1,80,1,0,1,362,93.0,1,0.0566,0
ORD_014454,CUS_04963,LEGITIMATE,16,15,0,1,0.0,0.9375,316,2370,1,FASHION,20,COD,1,400001,0.09,0.89,0,1,1,143,0,0,1,245,93.0,1,0.0378,0
ORD_014455,CUS_12690,OCCASIONAL_RTO,8,6,1,1,0.125,0.75,398,8871,1,ELECTRONICS,30,COD,1,110001,0.09,0.62,0,1,1,48,0,0,2,506,75.0,1,0.2501,0
ORD_014456,CUS_11308,LEGITIMATE,13,12,0,1,0.0,0.9231,272,8402,2,ELECTRONICS,15,UPI,0,600001,0.1,0.93,0,1,2,183,0,0,1,341,89.0,1,0.0042,0
ORD_014457,CUS_04706,ABUSE_RING,6,0,4,2,0.6667,0.0,338,802,1,FASHION,0,COD,1,380001,0.14,0.33,1,1,2,40,3,0,2,122,16.0,6,0.9678,1
ORD_014458,CUS_09472,LEGITIMATE,23,23,0,0,0.0,1.0,402,2164,1,BEAUTY,5,COD,1,110001,0.09,0.86,0,1,1,64,2,0,1,395,93.0,1,0.0329,0
ORD_014460,CUS_16287,LEGITIMATE,8,8,0,0,0.0,1.0,329,4021,3,FASHION,40,UPI,0,400001,0.09,0.78,0,1,1,178,0,0,1,366,85.0,1,0.004,0
ORD_014461,CUS_11157,LEGITIMATE,24,24,0,0,0.0,1.0,455,533,1,HOME,40,CARD,0,400050,0.08,0.93,0,1,1,210,1,0,1,565,93.0,1,0.0069,0
ORD_014464,CUS_10351,LEGITIMATE,34,33,1,0,0.0294,0.9706,120,2002,1,BEAUTY,0,UPI,0,110016,0.07,0.93,0,1,1,187,0,0,1,398,93.0,1,0.0028,0
ORD_014466,CUS_07311,SERIAL_RETURNER,24,9,12,3,0.5,0.375,370,1084,1,BEAUTY,15,UPI,0,842001,0.38,0.7,2,1,3,75,1,0,2,197,16.0,3,0.4908,0
ORD_014467,CUS_01767,LEGITIMATE,16,15,0,1,0.0,0.9375,266,2178,1,FASHION,15,UPI,0,700001,0.12,0.84,0,1,1,111,0,0,1,326,80.0,1,0.0048,0
ORD_014468,CUS_00936,LEGITIMATE,33,33,0,0,0.0,1.0,70,2115,2,BEAUTY,5,COD,1,400050,0.08,0.92,0,1,1,68,0,0,1,401,93.0,1,0.0268,0
ORD_014472,CUS_00627,ABUSE_RING,6,0,4,2,0.6667,0.0,488,769,2,ACCESSORIES,5,COD,1,452001,0.21,0.42,0,1,1,26,0,3,1,225,20.0,8,0.976,1
ORD_014473,CUS_17904,LEGITIMATE,17,17,0,0,0.0,1.0,43,526,4,HOME,30,CARD,0,560038,0.09,0.9,0,1,1,154,0,0,1,229,93.0,1,0.0014,0
ORD_014475,CUS_01633,ABUSE_RING,4,0,2,2,0.5,0.0,11,1101,4,ACCESSORIES,0,COD,1,282001,0.32,0.66,1,0,2,52,5,2,1,170,26.0,5,0.9702,1
ORD_014476,CUS_15528,SERIAL_RETURNER,7,0,5,2,0.7143,0.0,208,2368,1,ACCESSORIES,40,COD,1,160017,0.12,0.61,0,1,1,177,0,1,2,499,38.0,1,0.8449,1
ORD_014477,CUS_02191,LEGITIMATE,17,16,0,1,0.0,0.9412,645,1093,1,BEAUTY,5,COD,1,700001,0.12,0.87,0,1,1,133,0,0,1,307,88.0,1,0.0394,0
ORD_014479,CUS_02471,LEGITIMATE,21,20,0,1,0.0,0.9524,15,739,2,ACCESSORIES,20,COD,1,600001,0.1,0.8,0,1,1,75,1,0,1,148,85.0,1,0.0451,0
ORD_014481,CUS_04573,OCCASIONAL_RTO,19,16,2,1,0.1053,0.8421,320,2335,1,ACCESSORIES,5,COD,1,247001,0.36,0.69,0,1,1,145,1,2,1,711,62.0,1,0.2772,0
ORD_014482,CUS_10216,LEGITIMATE,13,13,0,0,0.0,1.0,178,3154,1,FASHION,40,CARD,0,600001,0.1,0.85,0,1,1,154,1,0,1,551,93.0,1,0.0031,0
ORD_014483,CUS_15046,LEGITIMATE,27,26,0,1,0.0,0.963,327,8231,2,ELECTRONICS,0,UPI,0,110001,0.09,0.81,0,1,1,145,2,0,1,236,85.0,1,0.0034,0
ORD_014484,CUS_08230,OCCASIONAL_RTO,7,6,1,0,0.1429,0.8571,45,1421,1,ELECTRONICS,10,COD,1,842001,0.38,0.57,0,1,1,299,3,0,1,441,56.0,1,0.5807,1
ORD_014485,CUS_00300,LEGITIMATE,22,22,0,0,0.0,1.0,592,1165,1,ACCESSORIES,0,UPI,0,700001,0.12,0.84,0,1,1,92,0,0,1,421,80.0,1,0.0037,0
ORD_014489,CUS_12072,LEGITIMATE,10,9,0,1,0.0,0.9,508,972,2,BEAUTY,20,COD,1,560001,0.08,0.88,0,1,1,135,1,0,1,202,93.0,1,0.0562,0
ORD_014490,CUS_13406,LEGITIMATE,5,4,0,1,0.0,0.8,58,3330,2,HOME,15,UPI,0,110016,0.07,0.85,0,1,1,201,0,1,1,299,83.0,1,0.0077,0
ORD_014491,CUS_00216,LEGITIMATE,13,11,1,1,0.0769,0.8462,659,1924,1,ELECTRONICS,0,UPI,0,600001,0.1,0.92,0,1,1,168,0,0,1,385,93.0,1,0.0039,0
ORD_014492,CUS_09646,OCCASIONAL_RTO,18,14,3,1,0.1667,0.7778,292,1072,1,BEAUTY,15,UPI,0,400050,0.08,0.7,1,1,1,48,0,1,1,628,75.0,2,0.0107,0
ORD_014493,CUS_16499,LEGITIMATE,15,14,0,1,0.0,0.9333,107,861,2,BEAUTY,20,UPI,0,110001,0.09,0.9,0,1,1,209,0,0,1,588,93.0,1,0.0036,0
ORD_014495,CUS_02524,SERIAL_RETURNER,7,1,3,3,0.4286,0.1429,580,2138,2,HOME,15,COD,1,141001,0.26,0.61,2,0,1,121,3,3,1,320,46.0,2,0.9018,1
ORD_014497,CUS_01740,ABUSE_RING,1,0,1,2,1.0,0.0,500,750,2,BEAUTY,20,COD,1,141001,0.26,0.66,1,0,3,14,1,1,3,63,10.0,3,0.9895,1
ORD_014498,CUS_14041,ABUSE_RING,4,0,3,1,0.75,0.0,369,1303,1,HOME,40,COD,1,452001,0.21,0.56,1,1,2,119,4,1,3,146,34.0,7,0.9458,1
ORD_014499,CUS_11756,LEGITIMATE,30,29,0,1,0.0,0.9667,391,2843,1,FASHION,30,CARD,0,110016,0.07,0.91,0,1,1,131,1,1,1,484,93.0,1,0.0045,0
ORD_014500,CUS_02912,OCCASIONAL_RTO,12,10,2,0,0.1667,0.8333,618,480,1,ACCESSORIES,40,COD,1,411001,0.11,0.62,0,1,1,262,2,0,1,561,69.0,1,0.2667,0
ORD_014501,CUS_11194,OCCASIONAL_RTO,20,13,5,2,0.25,0.65,512,2182,2,HOME,30,COD,1,160017,0.12,0.67,0,0,1,267,3,0,1,534,54.0,1,0.2704,0
ORD_014502,CUS_15377,OCCASIONAL_RTO,18,15,3,0,0.1667,0.8333,227,420,1,ACCESSORIES,15,COD,1,842001,0.38,0.7,1,1,2,37,0,0,1,179,52.0,1,0.2712,0
ORD_014505,CUS_01288,LEGITIMATE,28,28,0,0,0.0,1.0,405,3566,2,FASHION,10,UPI,0,110016,0.07,0.84,0,1,1,142,0,0,1,307,85.0,1,0.0022,0
ORD_014506,CUS_04087,OCCASIONAL_RTO,17,15,2,0,0.1176,0.8824,251,2980,1,HOME,20,COD,1,500001,0.11,0.76,0,1,1,107,2,1,1,541,75.0,1,0.0675,0
ORD_014508,CUS_13497,LEGITIMATE,12,12,0,0,0.0,1.0,448,927,1,HOME,15,COD,1,560038,0.09,0.9,0,1,1,168,2,0,1,544,93.0,1,0.024,0
ORD_014509,CUS_16596,OCCASIONAL_RTO,8,7,1,0,0.125,0.875,703,1029,1,ACCESSORIES,20,UPI,0,600001,0.1,0.75,0,1,1,279,0,0,1,658,69.0,1,0.0188,0
ORD_014511,CUS_06813,OCCASIONAL_RTO,11,8,1,2,0.0909,0.7273,376,1721,1,BEAUTY,5,UPI,0,160017,0.12,0.74,1,1,2,54,0,0,1,369,76.0,1,0.0049,0
ORD_014513,CUS_02025,LEGITIMATE,22,20,1,1,0.0455,0.9091,141,4972,2,ELECTRONICS,30,UPI,0,560001,0.08,0.88,1,1,1,166,0,0,1,459,93.0,1,0.0027,0
ORD_014514,CUS_05576,SERIAL_RETURNER,7,1,5,1,0.7143,0.1429,481,2326,4,FASHION,5,CARD,0,452001,0.21,0.46,0,1,1,176,3,2,1,256,26.0,1,0.2844,0
ORD_014515,CUS_06892,LEGITIMATE,34,34,0,0,0.0,1.0,345,1561,5,ACCESSORIES,30,COD,1,500001,0.11,0.81,1,1,1,206,0,0,1,593,85.0,1,0.0264,0
ORD_014516,CUS_10445,LEGITIMATE,14,13,0,1,0.0,0.9286,82,2319,1,ACCESSORIES,40,UPI,0,600001,0.1,0.93,0,1,1,109,2,0,1,358,93.0,1,0.0041,0
ORD_014517,CUS_07893,LEGITIMATE,12,11,0,1,0.0,0.9167,233,3271,1,ACCESSORIES,40,CARD,0,400001,0.09,0.9,0,1,1,62,0,0,1,214,93.0,1,0.0027,0
ORD_014519,CUS_11655,LEGITIMATE,34,34,0,0,0.0,1.0,177,3898,2,FASHION,30,UPI,0,500001,0.11,0.98,0,1,1,111,1,0,1,307,93.0,1,0.0011,0
ORD_014521,CUS_00367,OCCASIONAL_RTO,19,17,2,0,0.1053,0.8947,563,2229,2,HOME,0,UPI,0,700001,0.12,0.63,1,1,2,319,0,1,1,831,60.0,1,0.0107,0
ORD_014522,CUS_04948,SERIAL_RETURNER,7,0,5,3,0.7143,0.0,234,629,3,ACCESSORIES,20,COD,1,226010,0.24,0.65,0,1,1,51,4,3,1,175,38.0,1,0.7267,1
ORD_014524,CUS_08176,LEGITIMATE,7,6,0,1,0.0,0.8571,686,1353,1,BEAUTY,30,UPI,0,110001,0.09,0.87,0,1,1,102,0,0,1,442,93.0,1,0.0026,0
ORD_014525,CUS_04005,SERIAL_RETURNER,22,8,11,3,0.5,0.3636,244,2393,3,HOME,20,COD,1,201017,0.28,0.49,0,1,1,28,3,3,1,279,20.0,1,0.516,1
ORD_014526,CUS_11721,OCCASIONAL_RTO,18,14,4,0,0.2222,0.7778,492,1192,1,BEAUTY,30,COD,1,560038,0.09,0.76,1,1,1,77,1,2,1,580,65.0,1,0.1785,0
ORD_014528,CUS_12049,LEGITIMATE,23,22,0,1,0.0,0.9565,594,1656,1,ACCESSORIES,30,CARD,0,700001,0.12,0.89,0,1,1,100,2,0,1,180,88.0,1,0.0036,0
ORD_014529,CUS_05769,LEGITIMATE,6,6,0,0,0.0,1.0,103,6914,2,ELECTRONICS,30,COD,1,110070,0.08,0.8,0,1,2,202,2,0,1,298,81.0,1,0.2457,0
ORD_014530,CUS_09372,LEGITIMATE,4,4,0,0,0.0,1.0,561,5919,2,ELECTRONICS,10,UPI,0,500001,0.11,0.98,0,1,1,171,0,0,1,367,83.0,1,0.003,0
ORD_014531,CUS_16858,ABUSE_RING,3,2,1,0,0.3333,0.6667,645,1363,1,BEAUTY,15,COD,1,800001,0.34,0.31,4,1,4,107,2,2,2,196,12.0,5,0.9845,1
ORD_014532,CUS_17468,OCCASIONAL_RTO,12,10,2,0,0.1667,0.8333,11,6045,1,ELECTRONICS,0,COD,1,700001,0.12,0.83,0,1,2,81,1,1,1,596,66.0,1,0.2216,0
ORD_014533,CUS_10955,LEGITIMATE,21,21,0,0,0.0,1.0,679,908,1,FASHION,10,COD,1,110001,0.09,0.79,1,1,1,202,0,1,1,576,85.0,1,0.0754,0
ORD_014534,CUS_10316,SERIAL_RETURNER,22,8,13,1,0.5909,0.3636,645,2207,1,HOME,10,COD,1,452001,0.21,0.73,1,1,2,71,2,3,2,120,34.0,3,0.648,1
ORD_014535,CUS_13904,LEGITIMATE,28,28,0,0,0.0,1.0,687,2168,2,ELECTRONICS,5,COD,1,560038,0.09,0.79,0,1,1,52,0,0,1,333,85.0,1,0.0697,0
ORD_014536,CUS_01618,SERIAL_RETURNER,14,6,7,1,0.5,0.4286,11,612,2,FASHION,0,COD,1,247001,0.36,0.65,1,1,1,22,0,1,1,326,24.0,2,0.9302,1
ORD_014537,CUS_08242,LEGITIMATE,34,34,0,0,0.0,1.0,518,720,1,ACCESSORIES,0,UPI,0,560038,0.09,0.87,0,1,1,60,0,0,1,403,93.0,1,0.0019,0
ORD_014538,CUS_11946,LEGITIMATE,31,31,0,0,0.0,1.0,190,4356,2,ELECTRONICS,30,COD,1,110016,0.07,1.0,0,1,1,192,0,1,1,526,93.0,1,0.0993,0
ORD_014539,CUS_02944,OCCASIONAL_RTO,8,6,1,1,0.125,0.75,72,3063,4,HOME,30,UPI,0,201309,0.19,0.85,1,1,1,256,1,0,1,587,72.0,1,0.0116,0
ORD_014541,CUS_06132,LEGITIMATE,12,12,0,0,0.0,1.0,653,2509,2,ACCESSORIES,40,COD,1,110070,0.08,0.9,0,1,1,66,0,0,1,296,93.0,1,0.028,0
ORD_014543,CUS_07273,LEGITIMATE,7,6,0,1,0.0,0.8571,403,845,1,ACCESSORIES,5,COD,1,110001,0.09,1.0,0,1,1,160,2,0,1,273,93.0,1,0.0606,0
ORD_014545,CUS_16033,LEGITIMATE,18,17,0,1,0.0,0.9444,620,2496,2,FASHION,15,COD,1,700001,0.12,0.85,1,1,1,45,0,0,1,381,88.0,1,0.0738,0
ORD_014546,CUS_00919,LEGITIMATE,4,4,0,0,0.0,1.0,442,2403,1,ELECTRONICS,15,COD,1,700001,0.12,0.89,0,1,1,146,1,0,1,369,78.0,1,0.1392,0
ORD_014547,CUS_01964,LEGITIMATE,7,6,0,1,0.0,0.8571,241,2885,1,HOME,0,COD,1,400001,0.09,0.9,1,1,1,164,0,0,1,528,93.0,1,0.0474,0
ORD_014548,CUS_11731,LEGITIMATE,26,26,0,0,0.0,1.0,309,3587,1,FASHION,15,COD,1,400001,0.09,0.97,0,1,1,208,0,0,1,365,93.0,1,0.1998,0
ORD_014549,CUS_17795,ABUSE_RING,5,0,4,1,0.8,0.0,700,1215,2,BEAUTY,15,COD,1,380001,0.14,0.4,2,1,3,92,5,4,1,248,12.0,5,0.9891,1
ORD_014551,CUS_09518,LEGITIMATE,35,34,0,1,0.0,0.9714,335,661,1,ACCESSORIES,10,UPI,0,110070,0.08,0.94,0,1,1,71,0,0,1,155,93.0,1,0.0018,0
ORD_014552,CUS_04004,LEGITIMATE,9,6,2,1,0.2222,0.6667,713,922,3,ACCESSORIES,0,COD,1,110016,0.07,0.88,0,1,1,202,0,0,1,571,73.0,1,0.1654,0
ORD_014553,CUS_11266,LEGITIMATE,23,22,0,1,0.0,0.9565,161,3073,1,ACCESSORIES,10,UPI,0,700001,0.12,0.82,0,1,1,153,0,0,1,352,80.0,1,0.0046,0
ORD_014554,CUS_04012,LEGITIMATE,5,5,0,0,0.0,1.0,429,904,1,BEAUTY,15,COD,1,500001,0.11,0.97,0,1,1,200,0,0,1,410,93.0,1,0.0687,0
ORD_014555,CUS_05035,OCCASIONAL_RTO,18,15,3,0,0.1667,0.8333,501,5876,1,ELECTRONICS,30,UPI,0,800001,0.34,0.9,1,1,1,152,1,0,1,263,70.0,1,0.0097,0
ORD_014556,CUS_05061,LEGITIMATE,16,15,0,1,0.0,0.9375,656,3570,1,FASHION,40,COD,1,400001,0.09,0.78,0,1,1,128,1,0,1,348,85.0,1,0.1351,0
ORD_014557,CUS_05921,LEGITIMATE,20,20,0,0,0.0,1.0,95,2389,2,FASHION,40,UPI,0,110001,0.09,0.98,0,1,1,173,0,1,1,291,93.0,1,0.0027,0
ORD_014558,CUS_02942,LEGITIMATE,24,22,2,0,0.0833,0.9167,228,1123,2,FASHION,15,UPI,0,110001,0.09,0.85,0,1,1,165,0,0,1,536,93.0,1,0.0057,0
ORD_014559,CUS_04762,OCCASIONAL_RTO,19,15,3,1,0.1579,0.7895,707,838,1,BEAUTY,15,COD,1,800001,0.34,0.62,1,1,2,304,0,0,1,460,52.0,1,0.4114,0
ORD_014561,CUS_01399,SERIAL_RETURNER,25,10,12,3,0.48,0.4,425,7619,1,ELECTRONICS,0,COD,1,201301,0.22,0.68,0,0,2,105,2,0,2,190,42.0,1,0.8643,1
ORD_014562,CUS_15570,LEGITIMATE,8,6,1,1,0.125,0.75,37,2537,1,ACCESSORIES,40,COD,1,400001,0.09,0.92,1,1,1,140,1,0,1,396,83.0,1,0.1568,0
ORD_014563,CUS_00297,SERIAL_RETURNER,11,6,5,0,0.4545,0.5455,17,1283,1,BEAUTY,10,COD,1,452001,0.21,0.7,0,1,1,89,1,1,1,415,46.0,3,0.6651,1
ORD_014564,CUS_06404,LEGITIMATE,21,20,0,1,0.0,0.9524,362,1495,1,BEAUTY,15,CARD,0,110070,0.08,0.89,0,1,1,72,0,0,1,221,93.0,1,0.0052,0
ORD_014566,CUS_00510,OCCASIONAL_RTO,16,13,3,0,0.1875,0.8125,141,6112,1,ELECTRONICS,40,COD,1,842001,0.38,0.85,0,1,2,228,0,0,1,499,66.0,1,0.4492,0
ORD_014569,CUS_01284,LEGITIMATE,11,10,0,1,0.0,0.9091,527,1760,1,ACCESSORIES,15,UPI,0,110001,0.09,0.99,0,1,1,175,0,0,1,547,93.0,1,0.0016,0
ORD_014570,CUS_15149,SERIAL_RETURNER,10,2,5,3,0.5,0.2,542,7783,2,ELECTRONICS,0,COD,1,282001,0.32,0.45,0,1,1,164,2,3,3,367,18.0,2,0.9463,1
ORD_014573,CUS_08109,SERIAL_RETURNER,14,2,10,2,0.7143,0.1429,445,1090,3,ACCESSORIES,30,COD,1,282001,0.32,0.75,2,1,3,152,3,1,1,268,16.0,2,0.9652,1
ORD_014574,CUS_15862,LEGITIMATE,2,0,1,1,0.5,0.0,83,868,2,ACCESSORIES,0,UPI,0,700001,0.12,0.86,0,1,1,102,1,0,1,490,46.0,1,0.055,0
ORD_014575,CUS_11778,LEGITIMATE,14,12,1,1,0.0714,0.8571,500,2439,4,FASHION,15,CARD,0,560038,0.09,0.85,0,1,1,163,0,1,1,516,93.0,1,0.0053,0
ORD_014576,CUS_06114,LEGITIMATE,6,5,0,1,0.0,0.8333,308,1573,2,FASHION,5,CARD,0,110016,0.07,0.81,0,1,1,69,0,1,1,140,85.0,1,0.0077,0
ORD_014577,CUS_17620,OCCASIONAL_RTO,13,11,2,0,0.1538,0.8462,634,3705,2,ELECTRONICS,5,COD,1,452001,0.21,0.62,0,1,2,221,2,1,1,453,66.0,2,0.5295,1
ORD_014578,CUS_01821,LEGITIMATE,28,28,0,0,0.0,1.0,595,1393,1,FASHION,20,COD,1,400001,0.09,0.95,0,1,1,180,0,1,1,267,93.0,1,0.0693,0
ORD_014580,CUS_11075,LEGITIMATE,29,28,1,0,0.0345,0.9655,307,1373,1,BEAUTY,10,COD,1,560038,0.09,0.94,0,1,1,190,0,0,1,430,93.0,1,0.0311,0
ORD_014581,CUS_07069,OCCASIONAL_RTO,4,3,1,0,0.25,0.75,239,1828,3,FASHION,30,COD,1,201301,0.22,0.64,0,1,1,87,0,0,1,330,60.0,2,0.6019,1
ORD_014582,CUS_17319,SERIAL_RETURNER,11,5,6,0,0.5455,0.4545,98,1128,1,BEAUTY,30,COD,1,201017,0.28,0.5,1,1,1,114,1,2,1,255,38.0,1,0.7098,1
ORD_014583,CUS_06733,LEGITIMATE,28,25,2,1,0.0714,0.8929,398,4948,4,ELECTRONICS,20,UPI,0,700001,0.12,0.83,0,1,1,155,1,0,1,490,80.0,1,0.0045,0
ORD_014584,CUS_03330,OCCASIONAL_RTO,4,3,1,0,0.25,0.75,551,317,3,BEAUTY,5,CARD,0,600001,0.1,0.71,1,1,1,200,1,2,1,733,65.0,1,0.0156,0
ORD_014585,CUS_13555,LEGITIMATE,26,25,0,1,0.0,0.9615,364,8469,2,ELECTRONICS,30,UPI,0,600001,0.1,0.85,0,1,1,124,2,0,1,494,93.0,1,0.0032,0
ORD_014586,CUS_17763,LEGITIMATE,34,34,0,0,0.0,1.0,19,2285,2,HOME,15,UPI,0,600001,0.1,0.95,0,1,1,92,0,0,1,310,93.0,1,0.0032,0
ORD_014587,CUS_14477,LEGITIMATE,4,4,0,0,0.0,1.0,675,1015,1,BEAUTY,40,COD,1,700001,0.12,0.87,1,1,1,86,1,0,1,161,78.0,1,0.1027,0
ORD_014589,CUS_16360,LEGITIMATE,16,15,0,1,0.0,0.9375,455,2656,1,ELECTRONICS,30,CARD,0,700001,0.12,0.79,0,1,1,181,2,0,1,433,80.0,1,0.0048,0
ORD_014590,CUS_08807,LEGITIMATE,28,27,0,1,0.0,0.9643,360,7706,1,ELECTRONICS,40,CARD,0,110001,0.09,0.98,1,1,2,176,0,1,1,278,89.0,1,0.0033,0
ORD_014591,CUS_01172,OCCASIONAL_RTO,11,9,1,1,0.0909,0.8182,694,2752,1,FASHION,10,COD,1,400001,0.09,0.63,0,1,1,164,1,0,1,743,85.0,1,0.1217,0
ORD_014592,CUS_02577,LEGITIMATE,17,14,2,1,0.1176,0.8235,713,1360,2,BEAUTY,20,COD,1,110016,0.07,0.89,0,1,1,144,1,0,1,413,83.0,1,0.0735,0
ORD_014593,CUS_05779,LEGITIMATE,3,1,1,1,0.3333,0.3333,678,2584,1,FASHION,0,COD,1,400001,0.09,0.92,0,1,1,176,0,0,1,302,59.0,1,0.3699,0
ORD_014595,CUS_17800,SERIAL_RETURNER,13,3,9,1,0.6923,0.2308,419,1403,4,FASHION,30,COD,1,380001,0.14,0.64,1,1,2,42,2,2,1,133,28.0,1,0.8846,1
